431.28,65.07,-7.42,284.0,336.0,1005.8448339843749,-208.0089918518066,-51.515949096679684,1005.8448339843749
431.27,-76.6,-7.42,442.0,334.0,975.8406691778273,-66.12832915782923,-51.50842666625963,975.8406691778273
431.29,-287.39,-7.42,674.0,337.0,940.5682257401315,128.72754650617907,-47.39317470349767,940.5682257401315
329.48,-287.39,-7.42,681.0,463.0,963.4636939352407,138.52106105479425,58.49845762637692,963.4636939352407
329.51,-116.47,-7.42,488.0,446.0,963.9460055541991,-25.58276834487911,43.91535373687745,963.9460055541991
329.51,53.0,-7.42,299.0,449.0,982.4644513990053,-190.45238754397528,47.6951525172249,982.4644513990053
251.68,53.0,-7.42,298.0,575.0,1020.992878889837,-198.5340676027186,162.96694783336312,1020.992878889837
215.68,-71.21,-7.42,439.0,578.0,962.8662550778041,-67.15413428918013,156.56094079622812,962.8662550778041
215.68,-246.06,-7.42,644.0,577.0,942.4493787033562,104.0721521254806,152.71602583468587,942.4493787033562
215.68,-246.06,-4.68,645.0,579.0,919.72075697955,102.5675156911214,150.572998420865,919.72075697955
213.68,-91.3,-468.0,467.0,579.0,960.3092216032145,-43.99625262984336,156.5255828351863,960.3092216032145
215.69,66.71,-4.68,281.0,578.0,991.2510930841624,-207.47485490278777,161.4428227164529,991.2510930841624
306.96,66.71,-4.68,282.0,475.0,975.746850149972,-203.3287991115023,70.07598114013682,975.746850149972
305.96,-59.7,-4.68,426.0,473.0,966.1143035888675,-78.82316875457762,67.04640579223637,966.1143035888675
306.97,-273.13,-4.68,669.0,479.0,926.2131596362489,123.22631542138228,69.84949193976989,926.2131596362489
403.15,-273.13,-4.68,661.0,368.0,937.1044786367834,117.58345595713867,-21.805513011875302,937.1044786367834
403.15,-46.64,-4.68,406.0,365.0,966.3442860697648,-95.63770629023455,-24.731038984361607,966.3442860697648
403.16,138.76,-4.68,204.0,369.0,1005.9954415893549,-278.9633255004881,-22.402058029174782,1005.9954415893549
403.16,138.76,42.75,178.0,364.0,953.691054382324,-286.6601194763182,-24.844546585083023,953.691054382324
403.16,-24.85,42.75,367.0,358.0,941.3823198590954,-125.69164643968854,-29.45309947785866,941.3823198590954
403.16,-259.16,42.75,642.0,356.0,941.759161439661,102.92325950158796,-31.316712941209023,941.759161439661
302.7,-259.16,42.75,651.0,484.0,889.0686763987826,104.17139159090385,70.61910343731152,889.0686763987826
302.7,-103.05,42.75,460.0,479.0,907.9722496284223,-46.83307504129933,68.46306961185327,907.9722496284223
302.73,27.04,42.73,307.0,477.0,934.4309289550779,-174.76210441589353,68.47423820495608,934.4309289550779
438.44,27.15,42.68,306.0,322.0,933.8994837580497,-175.17229142060143,-59.64246419958162,933.8994837580497
438.55,-105.67,42.68,460.0,319.0,924.1925177502991,-47.69109399727922,-61.094602755646285,924.1925177502991
416.79,-284.74,42.68,677.0,347.0,906.2706568983733,126.76274017818642,-37.151803157368704,906.2706568983733
